Tweet_ID,Date,Author,Mentions_SpireJim,From_SpireJim,Text,Retweets,Likes,Replies
1955009231196676569,Mon Aug 11 20:51:37 +0000 2025,onekgiupa,True,False,@SpireJim I shunned @Airtel_Ug and even threw their line. They're thieves,0,2,0
1767932719483265467,Wed Mar 13 15:16:21 +0000 2024,SpireJim,False,True,"MY RESPONSE TO HON. SSEMUJU

I’ve read your response to allegations that came up against you in the #UgandaParliamentExhibition. I commend you for responding and trying to clarify on some of the issues. It shows that you don’t take the public for granted, even if it’s the online https://t.co/3Ojs2VT6gA",826,3605,372
1956301401220370800,Fri Aug 15 10:26:15 +0000 2025,mayigandre,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim I should also say my Shs70k disappeared in thin air and I was told the transaction had been reversed. In fact I received the reversal message but the money didn't reflect.,0,2,0
1956382458846314568,Fri Aug 15 15:48:20 +0000 2025,AItungo18065,True,False,"@SpireJim Dr. We need to also exhibit @CentenaryBank  bank it's busy cheating citizens silently but you know it's a catholic institution and they don't like bantering their own things but I personally have enough of evidence to their cheating, it's over 5 times I get money via it &amp; it'scut",0,16,7
1956363495806566777,Fri Aug 15 14:32:59 +0000 2025,TunechiFawz,True,False,"@AirtelUGMD @Airtel_Ug @airtelmoneyug @SpireJim @AgoraCFR @Safaricom_Care has an option of making your line stay in operation for 2 years. Its associated with a fee but worthy. You should copy that too. Ugandans go abroad to work, study with a hope of coming back, only for their SIM cards to be given to other customers.",0,4,1
1955016743266685390,Mon Aug 11 21:21:28 +0000 2025,NiwaRodgers,True,False,@SpireJim Boycott Airtel now https://t.co/dE6eVL8u0Q,2,28,0
1955001321569849392,Mon Aug 11 20:20:11 +0000 2025,panafri256,True,False,"@SpireJim @airtelmoneyug This isn’t just disastrous PR—it’s corporate gaslighting at scale. Airtel is literally telling victims of theft and fraud to shut up and move on, while pretending everything is “safe and secure.” You don’t fix a broken system by silencing the people it’s failed. #StopAirtelTheft",3,44,0
1954795786853663038,Mon Aug 11 06:43:28 +0000 2025,AkatuhuriraJM,True,False,"@SpireJim @Airtel_Ug @airtelmoneyug Sure sure,

Let's do it.

#StopAirtelTheft",2,8,0
1954878719069176229,Mon Aug 11 12:13:01 +0000 2025,musasizi_isa,True,False,"On Aug 8, 2025, at 11:34 AM, I received 35,000 UGX from Standard Chartered Bank (0780062320) on my MTN Mobile Money. Likely a mistake. Sender’s number is off, and the bank didn't help. If this is yours, please contact me to return it! 🙏 DM @SpireJim
@StanChartUGA @StanChartKE",1,1,1
1955554966409752811,Wed Aug 13 09:00:11 +0000 2025,odurochan,True,False,@SpireJim @dabirungi @Airtel_Ug There is an Idian who used to work at VG.Keshwala. He used to shout at the Airtel MD when their transactions were not reversed. Airtel has the worst customer care in the world.,0,2,1
1955167000906358845,Tue Aug 12 07:18:32 +0000 2025,panafri256,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Finally, a chance for voices to be heard—not ignored, dismissed, or blamed. People have lost millions, trust, and peace. This Space isn’t just a meeting—it’s a moment of truth. We show up not just for ourselves, but for every Ugandan who suffered in silence. #StopAirtelTheft",7,21,1
1954950952215085442,Mon Aug 11 17:00:02 +0000 2025,_JMAlex,True,False,@SpireJim @Airtel_Ug That statement is completely outrageous and deeply disrespectful to the Ugandans who have been impacted. It feels like a mockery to those who have suffered losses. How can anyone dismiss their struggles as mere cooked allegations? This is truly unbelievable! Unbelievable. Cc.,9,46,2
1955588466600997338,Wed Aug 13 11:13:18 +0000 2025,mutonodenis1,True,False,@SpireJim Airtel should not think this is politics! maybe there is a member of the first family in that business dats y they don't care!,0,16,0
1956285000149610711,Fri Aug 15 09:21:04 +0000 2025,ian_atwine3,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim What's the work of all those guys at entrances of Ur offices majorly in cities?
How much is an agency line. Ur guys told me a huge sum of money.",1,6,3
1955565983080517780,Wed Aug 13 09:43:57 +0000 2025,panafri256,True,False,"@JinjaGuy @dabirungi @DailyMonitor @SpireJim Airtel will write this harshtag in it's books , mark it.

#StopAirtelTheft",2,4,0
1955157961745035591,Tue Aug 12 06:42:37 +0000 2025,OmaraDanielol,True,False,"@SpireJim @Airtel_Ug Meanwhile, my Nigerian friend forgot his phone in an Uber, and all his mobile money was taken... Plus a loan of 23k. How did they get the pin and all that? Some thing's seriously wrong with this network.",0,2,0
1956396483042857405,Fri Aug 15 16:44:04 +0000 2025,StrictlyAlvin,True,False,"@Faizafabz @UEDCLTD @SpireJim, when you’re done with Airtel, let’s test this and see. 

As a “load 10k at a time” guy, I could swear this is true. The metering has changed, SIGNIFICANTLY!",2,6,0
1954809279992480041,Mon Aug 11 07:37:05 +0000 2025,Reaganfadiga,True,False,@SpireJim @Airtel_Ug @airtelmoneyug Also their 2% daily interest is too high please @Airtel_Ug https://t.co/kEMdYvn1XV,0,6,2
1955550822152175841,Wed Aug 13 08:43:43 +0000 2025,joshwabanks,True,False,@SpireJim @dabirungi @Airtel_Ug I paused using @Airtel_Ug in terms of  money transactions after realizing that their quick loan of 2 weeks is being collected in one week with huge profits.,0,3,0
1954806515405054048,Mon Aug 11 07:26:06 +0000 2025,aleku_s,True,False,@SpireJim @Airtel_Ug @airtelmoneyug Moral duty you said... https://t.co/T1q3qcac0P,1,9,2
1954851757877584046,Mon Aug 11 10:25:53 +0000 2025,PeshK319,True,False,"@SpireJim @Airtel_Ug Hello my husband @arinda256, there is a campaign here in relation to your grievances.",1,16,2
1955011725406900445,Mon Aug 11 21:01:32 +0000 2025,nellyville217,True,False,@SpireJim Who are the major shareholders of airtel uganda. It could give clues concerning all these issues,0,7,3
1954262380982292545,Sat Aug 09 19:23:54 +0000 2025,IsaacK29,True,False,"@SpireJim @Airtel_Ug Do you know that @Airtel_Ug is scared of you Sir...
Emails after Emails,I have a friend of myn who's a DM in Airtel mbu they're on pressure 🤣🤣🤣of wat ur digging in t.
Sir keep the tabs on",6,205,3
1954926333194060081,Mon Aug 11 15:22:13 +0000 2025,LinkMediaCom,True,False,"Airtel Uganda Fires Back at Mobile Money Fraud Claims!

Amid backlash on X led by @SpireJim &amp; #StopAirtelTheft campaign, Airtel dismisses allegations as ""misleading,"" stresses BoU regulation &amp; user safety.

 #AirtelMoney #UgandaNews
#LinkMediaServices #LinkUpdate https://t.co/Xd9FBUKceg",3,5,1
1955571220910620939,Wed Aug 13 10:04:46 +0000 2025,iamokello2021,True,False,"@SpireJim @dabirungi @Airtel_Ug Dr. Why have you failed to report the case to police, as alleged by Airtel",1,4,10
1956003286168784973,Thu Aug 14 14:41:38 +0000 2025,Ismail_pro_max,True,False,Happy birthday Dr @SpireJim and fight hard 💪 to  #StopAirtelTheft https://t.co/zoptAhebts,0,14,0
1954936645549260839,Mon Aug 11 16:03:11 +0000 2025,davidmpiima,True,False,"Essentially @Airtel_Ug is showing its many complaining customers the middle finger. What a message! The malaise runs from the top kilabika! Had it not been for @SpireJim, we would never have known how deep this hole is #airteltheft",2,3,0
1955962033117032695,Thu Aug 14 11:57:43 +0000 2025,initram14,True,False,"@SpireJim @Airtel_Ug What are the clear security (and cyber security) breaches that allow this?
How many people they estimate they have to refund?",0,3,0
1954406961010598119,Sun Aug 10 04:58:25 +0000 2025,MunGerald,True,False,"@SpireJim @Airtel_Ug They also have a virtual card (Airtel Money Global Pay Card). When you use this card on any platform and, for some reason, the platform issues a refund, the amount will not be credited back to your card. They also never refund for charged but failed transactions.",0,4,0
1955971206328226143,Thu Aug 14 12:34:10 +0000 2025,SpireJim,False,True,@ug_aggie @Airtel_Ug They’ll speak. That’s the gist of the space,1,8,0
1954852535275049392,Mon Aug 11 10:28:58 +0000 2025,arinda256,True,False,"@PeshK319 @SpireJim @Airtel_Ug No more using Airtel money services, I’m all sold out to mtn mobile money.

Thankfully, I nolonger subscribe to their calls and data. So we could say my Airtel line is just to receive calls. Next thing will be disposing it off entirely.",2,4,2
1956240706080522627,Fri Aug 15 06:25:04 +0000 2025,namomaemmanuel1,True,False,"@SpireJim @Airtel_Ug @AgoraCFR That's too fast, you had the guys by their balls, why are we backtracking?

If we atleast with held Airtel transfers for a week, this would be smthg.",1,13,1
1954790950674321881,Mon Aug 11 06:24:15 +0000 2025,prosperaine1,True,False,@SpireJim @Airtel_Ug @airtelmoneyug 📍👍,1,3,0
1955167425957167612,Tue Aug 12 07:20:14 +0000 2025,Lubega__Boaz,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Are they refunding the money of your brother first or not? The issue (s) is already known, thefty!",1,50,1
1958038167514144844,Wed Aug 20 05:27:32 +0000 2025,_Okwii,True,False,"@SpireJim @Airtel_Ug Everytime I pass on sir Apollo Kaggwa road lately , I recall it’s your efforts that led to its renovation. May God bless you doctor",0,17,0
1954260942650261598,Sat Aug 09 19:18:11 +0000 2025,mia_erimia,True,False,@SpireJim @Airtel_Ug Everyone is telling the truth. Airtel is a scam,0,3,0
1954469429497954719,Sun Aug 10 09:06:38 +0000 2025,mugira63,True,False,@SpireJim BOU doesnt take money. Its airtel that would ordinarily transfer unclaimed money after ascertain period and not just a year. Transaction has to be traceable. Just know airtel employees in conduit with airtel bosses chew that money. They know you wont go far claiming it,0,4,1
1954261928613671086,Sat Aug 09 19:22:06 +0000 2025,FELIXO999,True,False,"@SpireJim @Airtel_Ug Come to @mtnug guys this BS is not there , the money is reversed when they say it will and if you lose your line your money is safe for even 100 years, if your line is given to some one else your money is forwarded to bank of Uganda u can claim it still wen you decide",0,9,1
1953907784892002741,Fri Aug 08 19:54:52 +0000 2025,SpireJim,False,True,"Concern from a Mobile money agent 
——————

“Hello Mr spire ? I deal in mobile money as an agent around kampala. But like the last two months airtel decided to change the way we receive monthly commission from the original 30 or 31 days now to 28 days forexample in a month with 31",126,555,25
1955169758678044797,Tue Aug 12 07:29:30 +0000 2025,Ritahmarie3,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug You have braved on greatly for the voiceless, Several of us hold this fondly of you.
Thank you so much @SpireJim",0,3,0
1954857417490989529,Mon Aug 11 10:48:22 +0000 2025,NThumzyoung,True,False,"@SpireJim Then @Airtel_Ug  is a mafia owned company.
Let's push this matter up to the parliament floor. https://t.co/Jv5aMyJ9ub",0,2,0
1954869240676118847,Mon Aug 11 11:35:21 +0000 2025,kimehenrich,True,False,@SpireJim @Airtel_Ug 👌🏿👌🏿👌🏿👌🏿👌🏿,0,3,0
1955108921858748448,Tue Aug 12 03:27:45 +0000 2025,kitende_mercy,True,False,"@SpireJim Had always wondered why these airtel agents take photos twice  of cards registered,I think this partially answers why,details can be used to access any of your accounts.
I left airtel and only use it for calls🙌🙌🙌",0,4,0
1954864084605686138,Mon Aug 11 11:14:52 +0000 2025,KNalumenya,True,False,"@SpireJim I don't believe in a 4-digit PIN at least it should be 5. The cases of thuggery at @mtnug aren't as high as the ones at @Airtel_Ug 
#StopAirtelTheft",0,3,0
1954969858543849849,Mon Aug 11 18:15:10 +0000 2025,JeanGesa,True,False,@SpireJim @Airtel_Ug @airtelmoneyug I was watching from the sidelines naye eh! Theyv also got me just this evening. 🤦🏾‍♀️ i bought data. They took my money. The data never came. From 7pm till now. Im still waiting. It was a daily bundle. It will prolly expire before i receive the data. This isnt the first time btw,0,2,0
1955595001435709945,Wed Aug 13 11:39:16 +0000 2025,panafri256,True,False,@SpireJim How many more UGANDANS must suffer before Airtel responds?,0,8,1
1954270589339750798,Sat Aug 09 19:56:31 +0000 2025,Isaac_Kibedi1,True,False,"@HustleKing01 Thanks @SpireJim for unearthing all this in as far as @Airtel_Ug is concerned.

Hon. Paul, it's this Network that I frankly gave up on. I have heard so many issues but even their customer care handling is poor.
So let @SpireJim &amp; other victims do the needful.",1,17,0
1954932444718944273,Mon Aug 11 15:46:30 +0000 2025,NalukwagoJudith,True,False,"@SpireJim @Airtel_Ug I think we should plan a boycott campaign, these companies should stop taking Ugandans for granted. 

I have only one simcard in life and that’s Airtel, but if we started a boycott today. Trust me I would dump it like I have never had it.",31,264,12
1956607512532148694,Sat Aug 16 06:42:37 +0000 2025,DerickBeckhams,True,False,"@initram14 @SpireJim @UEDCLTD @Airtel_Ug Truth is, it's much needed.... Villages are in darkness, meter connection teams requesting 100k to 150k for a connection clients paid for already, poles leaning in swamps and teams saying they don't step in mad.... requesting communities to chip in and pull poles.😏😏",0,2,0
1954403453523865833,Sun Aug 10 04:44:29 +0000 2025,ZziwaMukas2630,True,False,"@SpireJim @Airtel_Ug Jim, Airtel is Seriously making our lives hard!
From Data buddles to Money Transactions!",0,2,0
1954848944451981350,Mon Aug 11 10:14:42 +0000 2025,NamanyaJoel1,True,False,@SpireJim @Airtel_Ug Give us the number,0,3,0
1954798028952359096,Mon Aug 11 06:52:23 +0000 2025,Gglory_official,True,False,@SpireJim @Airtel_Ug @airtelmoneyug They've started their fvckry. Especially that staani guy https://t.co/V1g4f7EuAP,2,22,3
1954856591594819798,Mon Aug 11 10:45:05 +0000 2025,MimiMopape,True,False,"@Airtel_Ug I have used Airtel for over 15 yrs now naye a, becoming frustrated with everything about you guy's if your incapable of responding to clients queries you're not fit to be supported. #stopAirtel theft @SpireJim keep the fire burning 🔥",0,5,0
1955168735162937846,Tue Aug 12 07:25:26 +0000 2025,kiberenge827,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug UCC office should also be included, how can a transaction succeed between a registered line and de registered one?",0,3,0
